Bane Id;Bane;Banestrekning Id;Banestrekning;Status;Prioritet;Fra Km;Til Km;Delstrekning Id;Delstrekning;LOKSTATUS;LOKFRAKM;LOKTILKM;Stasjonsmidt;STASJON;Stasjon kortnavn;Banesjef;Område;BANEFRAKM;BANETILKM
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00005;Kolbotn - Myrvoll;I DRIFT;13.808;15.5804;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05054;Myrvoll stasjon;I DRIFT;15.5804;16.6296;15.72;SANN;myv;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00006;Myrvoll - Oppegård;I DRIFT;16.6296;17.1005;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05060;Oppegård stasjon;I DRIFT;17.1005;18.3313;18.26;SANN;opg;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00007;Oppegård - Langhus;I DRIFT;18.3313;19.9497;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05070;Langhus stasjon;I DRIFT;19.9497;21.0046;20.77;SANN;lan;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-00008;Langhus - Ski;I DRIFT;21.0046;23.2439;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;540;(Oslo S) - Ski;I DRIFT;1;2.403;25.582;0540-05080;Ski stasjon;I DRIFT;23.2439;25.582;24.31;SANN;ski;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00001;Ski - Ås;I DRIFT;25.582;29.965;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05100;Ås stasjon;I DRIFT;29.965;31.783;31.69;SANN;ås;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00002;Ås - Vestby;I DRIFT;31.783;37.758;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05110;Vestby stasjon;I DRIFT;37.758;40.099;38.65;SANN;vby;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00003;Vestby - Hølen;I DRIFT;40.099;43.641;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05115;Hølen stasjon;I DRIFT;43.641;46.492;45.2;SANN;hln;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00004;Hølen - Kambo;I DRIFT;46.492;52.133;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05130;Kambo stasjon;I DRIFT;52.133;55.08;53.84;SANN;kam;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00005;Kambo - Sandbukta;I DRIFT;55.08;56.74;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05135;Sandbukta stasjon;I DRIFT;56.74;58.332;57.187;SANN;sab;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-00006;Sandbukta - Moss;I DRIFT;58.332;59.276;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;550;(Ski) - Moss;I DRIFT;1;25.582;61.475;0550-05160;Moss stasjon;I DRIFT;59.276;61.475;60.16;SANN;mos;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00001;Moss - Dilling;I DRIFT;61.475;64.8517;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05170;Dilling stasjon;I DRIFT;64.8517;65.9423;65.34;SANN;dil;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00002;Dilling - Rygge;I DRIFT;65.9423;66.971;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05180;Rygge stasjon;I DRIFT;66.971;70.915;69.28;SANN;ryg;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00003;Rygge - Haug;I DRIFT;70.915;73.3881;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05185;Haug stasjon;I DRIFT;73.3881;74.552;74.01;SANN;hg;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00004;Haug - Råde;I DRIFT;74.552;76.402;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05190;Råde stasjon;I DRIFT;76.402;77.5842;77.01;SANN;råd;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00005;Råde - Onsøy;I DRIFT;77.5842;85.4446;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05210;Onsøy stasjon;I DRIFT;85.4446;87.021;86.51;SANN;ons;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00006;Onsøy - Fredrikstad;I DRIFT;87.021;93.3675;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05220;Fredrikstad stasjon;I DRIFT;93.3675;95.4003;94.26;SANN;fre;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00007;Fredrikstad - Lisleby;I DRIFT;95.4003;97.443;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05240;Lisleby stasjon;I DRIFT;97.443;98.354;97.75;SANN;lby;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00008;Lisleby - Rolvsøy;I DRIFT;98.354;100.0428;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05245;Rolvsøy stasjon;I DRIFT;100.0428;101.8477;101.04;SANN;rvy;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00009;Rolvsøy - Sandesund;I DRIFT;101.8477;105.9505;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05260;Sandesund stasjon;I DRIFT;105.9505;107.4029;106.64;SANN;sds;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-00010;Sandesund - Sarpsborg;I DRIFT;107.4029;108.42;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05271;Sarpsborg stasjon;I DRIFT;108.42;113.0668;109.47;SANN;sbo;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;560;(Moss) - Sarpsborg;I DRIFT;2;61.475;113.0668;0560-05250;Greåker stasjon  (NEDLAGT);NEDLAGT;;;103.17;SANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00001;Sarpsborg - Skjeberg;I DRIFT;111.8706;117.9648;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05430;Skjeberg stasjon;I DRIFT;117.9648;120.4707;119.1;SANN;skj;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00002;Skjeberg - Ingedal;I DRIFT;120.4707;125.1677;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05440;Ingedal stasjon;I DRIFT;125.1677;126.9087;126.1;SANN;ing;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00003;Ingedal - Berg;I DRIFT;126.9087;129.85;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05450;Berg stasjon;I DRIFT;129.85;131.9688;130.93;SANN;bg;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00004;Berg - Halden;I DRIFT;131.9688;135.7873;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05460;Halden stasjon;I DRIFT;135.7873;138.112;136.64;SANN;hld;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00005;Halden - Aspedammen;I DRIFT;138.112;149.6901;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05480;Aspedammen stasjon;I DRIFT;149.6901;151.496;150.12;SANN;asp;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-00006;Aspedammen - Kornsjø;I DRIFT;151.496;168.5075;;USANN;;Østfoldbanen;Område Øst;2.403;170.123
B01;Østfoldbanen vestre linje;570;(Sarpsborg) - Kornsjø;I DRIFT;2;111.8706;170.123;0570-05510;Kornsjø stasjon;I DRIFT;168.5075;170.123;169.12;SANN;ko;Østfoldbanen;Område Øst;2.403;170.123
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00001;Ski - Kråkstad;I DRIFT;0.559;5.222;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05282;Kråkstad stasjon;I DRIFT;5.222;6.415;5.78;SANN;krå;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00002;Kråkstad - Tomter;I DRIFT;6.415;11.9181;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05300;Tomter stasjon;I DRIFT;11.9181;13.4127;12.89;SANN;tom;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00003;Tomter - Spydeberg;I DRIFT;13.4127;19.7965;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05320;Spydeberg stasjon;I DRIFT;19.7965;20.9608;20.32;SANN;spg;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00004;Spydeberg - Askim;I DRIFT;20.9608;28.3212;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05330;Askim stasjon;I DRIFT;28.3212;30.098;29.1;SANN;asm;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00005;Askim - Mysen;I DRIFT;30.098;38.7275;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05360;Mysen stasjon;I DRIFT;38.7275;40.0409;39.47;SANN;mys;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00006;Mysen - Rakkestad;I DRIFT;40.0409;53.8803;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05390;Rakkestad stasjon;I DRIFT;53.8803;55.0515;54.31;SANN;rst;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00007;Rakkestad - Ise;IKKE REG;55.0515;71.5678;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-05410;Ise stasjon;IKKE REG;71.5678;72.8032;72.4;SANN;ise;Østfoldbanen;Område Øst;0.559;76.8392
B10;Østfoldbanen østre linje;580;(Ski) - (Sarpsborg) østre linje;I DRIFT;3;0.559;76.8392;0580-00008;Ise - Sarpsborg;IKKE REG;72.8032;76.8392;;USANN;;Østfoldbanen;Område Øst;0.559;76.8392
B38;Ålgårdbanen;2260;(Ganddal) - Ålgård;IKKE REG;5;580.75;592.5;2260-00001;Ganddal - Ålgård (delstr.);IKKE REG;580.75;592.5;;USANN;;Sørlandsbanen Vest;Område Sør;580.75;592.5
