BANE;FRA;TIL;HASTIGHET;BESKRIVELSE;start_dato;START ÅR;START MÅNED;START DAG;slutt_dato;SLUTT ÅR;DAGER;LENGDE;KATEGORI
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-03-22;2010;;;2010-03-28;2010;7;0,2;SOLSLYNG
Kongsvingerbanen;54,45;54,55;40;Telehiv;2010-03-22;2010;;;2010-03-28;2010;7;0,2;TELEHIV
Rørosbanen;397,65;397,76;40;Svillebytte bru;2010-03-22;2010;;;2010-05-02;2010;42;0,2;ARBEID
Bergensbanen;279,49;280;50;Telehiv;2010-03-22;2010;;;2010-05-09;2010;49;0,51;TELEHIV
Bergensbanen;397,217;397,927;40;Telehiv;2010-03-22;2010;;;2010-05-09;2010;49;0,71;TELEHIV
Bergensbanen;108,1;108,5;60;Telehiv;2010-03-22;2010;;;2010-05-30;2010;70;0,4;TELEHIV
Bergensbanen;382,3;382,5;40;Telehiv;2010-03-22;2010;;;2010-04-25;2010;35;0,2;TELEHIV
Bergensbanen;424;425,1;40;Telehiv;2010-03-22;2010;;;2010-05-02;2010;42;1,1;TELEHIV
Sørlandsbanen;154,35;154,65;40;Telehiv;2010-03-22;2010;;;2010-05-30;2010;70;0,3;TELEHIV
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-03-22;2010;;;2010-03-28;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-03-22;2010;;;2010-03-28;2010;7;0,2;SOLSLYNG
Randsfjordbanen;107;107,1;70;Ujevnt spor;2010-03-22;2010;;;2010-05-23;2010;63;0,2;UJEVNT SPOR
Solørbanen;150,2;150,3;40;Telehiv;2010-03-22;2010;;;2010-05-02;2010;42;0,2;TELEHIV
Dovrebanen;113,7;114,2;50;Telehiv;2010-03-29;2010;;;2010-04-25;2010;28;0,5;TELEHIV
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-03-29;2010;;;2010-04-04;2010;7;0,2;SOLSLYNG
Dovrebanen;135,1;135,16;50;Dårlig spor;2010-03-29;2010;;;2010-05-16;2010;49;0,2;SPORETS TILSTAND
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-03-29;2010;;;2010-04-04;2010;7;0,2;SOLSLYNG
Kongsvingerbanen;49,16;54,55;60;Telehiv;2010-03-29;2010;;;2010-04-25;2010;28;5,39;TELEHIV
Nordlandsbanen;56,34;56,37;60;Ujevnt spor;2010-03-29;2010;;;2010-05-09;2010;42;0,2;UJEVNT SPOR
Nordlandsbanen;140;168,25;60;Ujevnt spor;2010-03-29;2010;;;2010-04-18;2010;21;28,25;UJEVNT SPOR
Nordlandsbanen;60,8;60,84;60;Ujevnt spor;2010-03-29;2010;;;2010-05-09;2010;42;0,2;UJEVNT SPOR
Nordlandsbanen;0,63;1,14;30;Midlertidig spor;2010-03-29;2010;;;2011-10-30;2011;581;0,51;ANNET
Gjøvikbanen;111,8;111,9;40;Telehiv;2010-03-29;2010;;;2010-05-16;2010;49;0,2;TELEHIV
Gjøvikbanen;7,96;8,47;40;Bygging av plattform;2010-03-29;2010;;;2010-04-11;2010;14;0,51;ARBEID
Bergensbanen;394,44;394,64;40;Svillebytte;2010-03-29;2010;;;2010-07-04;2010;98;0,2;ARBEID
Sørlandsbanen;64,7;64,8;60;Telehiv;2010-03-29;2010;;;2010-04-18;2010;21;0,2;TELEHIV
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-03-29;2010;;;2010-04-04;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;31,25;31,3;60;Telehiv;2010-03-29;2010;;;2010-04-25;2010;28;0,2;TELEHIV
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-03-29;2010;;;2010-04-04;2010;7;0,2;SOLSLYNG
Solørbanen;109;109,04;40;Telehiv;2010-03-29;2010;;;2010-05-02;2010;35;0,2;TELEHIV
Meråkerbanen;88,16;88,37;60;Ujevnt spor;2010-03-29;2010;;;2010-06-06;2010;70;0,21;UJEVNT SPOR
Meråkerbanen;34,35;35,38;50;Ujevnt spor;2010-03-29;2010;;;2010-05-23;2010;56;1,03;UJEVNT SPOR
Meråkerbanen;81,34;83,84;60;Ujevnt spor;2010-03-29;2010;;;2010-05-16;2010;49;2,5;UJEVNT SPOR
Hovedbanen;32,15;32,25;130;Setninger i sporet;2010-03-29;2010;;;2010-04-18;2010;21;0,2;SETNING
Ofotbanen;29,085;30,535;30;Telehiv;2010-03-29;2010;;;2010-06-27;2010;91;1,45;TELEHIV
Østfoldbanen vestre linje;74,55;74,85;80;Ujevnt spor;2010-04-05;2010;;;2010-05-30;2010;56;0,3;UJEVNT SPOR
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-04-05;2010;;;2010-04-11;2010;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-04-05;2010;;;2010-04-11;2010;7;0,2;SOLSLYNG
Nordlandsbanen;52,46;52,48;60;Ujevnt spor;2010-04-05;2010;;;2010-04-18;2010;14;0,2;UJEVNT SPOR
Nordlandsbanen;73,03;3,85;40;Skinnebrudd;2010-04-05;2010;;;2010-07-18;2010;105;69,18;SKINNE
Nordlandsbanen;15,28;19;70;Ujevnt spor;2010-04-05;2010;;;2010-05-30;2010;56;3,72;UJEVNT SPOR
Gjøvikbanen;36,05;37,2;40;Anleggsarbeid;2010-04-05;2010;;;2010-05-30;2010;56;1,15;ARBEID
Bergensbanen;395,05;395,2;40;Telehiv;2010-04-05;2010;;;2010-06-06;2010;63;0,2;TELEHIV
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-04-05;2010;;;2010-04-11;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-04-05;2010;;;2010-04-11;2010;7;0,2;SOLSLYNG
Flåmsbana;338,65;339,24;20;Sporets tilstand;2010-04-05;2010;;;2010-07-11;2010;98;0,59;SPORETS TILSTAND
Østfoldbanen vestre linje;4,2;4,4;40;Slitt spiss i sporveksel 611B;2010-04-12;2010;;;2010-05-16;2010;35;0,2;SPORVEKSEL
Dovrebanen;170,25;170,5;40;Telehiv;2010-04-12;2010;;;2010-06-13;2010;63;0,25;TELEHIV
Dovrebanen;346;347,5;60;Ujevnt spor;2010-04-12;2010;;;2010-06-27;2010;77;1,5;UJEVNT SPOR
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-04-12;2010;;;2010-04-18;2010;7;0,2;SOLSLYNG
Dovrebanen;159,1;160;60;Telehiv;2010-04-12;2010;;;2010-06-13;2010;63;0,9;TELEHIV
Dovrebanen;119,5;120,4;80;Telehiv;2010-04-12;2010;;;2010-04-18;2010;7;0,9;TELEHIV
Dovrebanen;226,85;227;80;Telehiv;2010-04-12;2010;;;2010-06-13;2010;63;0,2;TELEHIV
Dovrebanen;95,46;95,5;40;Telehiv;2010-04-12;2010;;;2010-04-18;2010;7;0,2;TELEHIV
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-04-12;2010;;;2010-04-18;2010;7;0,2;SOLSLYNG
Dovrebanen;322,39;322,68;40;Telehiv;2010-04-12;2010;;;2010-04-18;2010;7;0,29;TELEHIV
Kongsvingerbanen;40,4;40,7;20;Ujevnt spor;2010-04-12;2010;;;2010-05-02;2010;21;0,3;UJEVNT SPOR
Rørosbanen;141,99;142,85;60;For kort avstand mellom signal 70 planovergangskilt (V) og signal 57/58, planovergangsignal;2010-04-12;2010;;;2010-05-02;2010;21;0,86;SIGNAL
Rørosbanen;354,4;354,6;40;Telehiv;2010-04-12;2010;;;2010-05-16;2010;35;0,2;TELEHIV
Gjøvikbanen;8,19;8,47;40;Bygging av plattform;2010-04-12;2010;;;2010-10-03;2010;175;0,28;ARBEID
Bergensbanen;379,01;379,085;40;Ballastbytte;2010-04-12;2010;;;2010-05-02;2010;21;0,2;ARBEID
Sørlandsbanen;88,58;88,59;40;Bruarbeider;2010-04-12;2010;;;2010-04-25;2010;14;0,2;ARBEID
Sørlandsbanen;79,2;79,7;40;Svillebytte;2010-04-12;2010;;;2010-05-16;2010;35;0,5;ARBEID
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-04-12;2010;;;2010-04-18;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;19;19,09;40;Setninger i sporet;2010-04-12;2010;;;2010-04-25;2010;14;0,2;SETNING
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-04-12;2010;;;2010-04-18;2010;7;0,2;SOLSLYNG
Solørbanen;129,5;129,7;40;Telehiv;2010-04-12;2010;;;2010-06-20;2010;70;0,2;TELEHIV
Solørbanen;125,41;125,43;40;Telehiv/Setning i sporet;2010-04-12;2010;;;2010-05-23;2010;42;0,2;SETNING
Gardermobanen;63,8;64;70;Setninger i sporet;2010-04-12;2010;;;2010-05-02;2010;21;0,2;SETNING
Dovrebanen;119,5;121,48;80;Telehiv;2010-04-19;2010;;;2010-05-02;2010;14;1,98;TELEHIV
Dovrebanen;321,65;322,68;40;Telehiv;2010-04-19;2010;;;2010-05-09;2010;21;1,03;TELEHIV
Dovrebanen;95,46;96,6;40;Telehiv;2010-04-19;2010;;;2010-05-02;2010;14;1,14;TELEHIV
Dovrebanen;548,28;548,97;40;Skinnebrudd;2010-04-19;2010;;;2010-05-02;2010;14;0,69;SKINNE
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-04-19;2010;;;2010-04-25;2010;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-04-19;2010;;;2010-04-25;2010;7;0,2;SOLSLYNG
Nordlandsbanen;328,38;328,4;40;Telehiv;2010-04-19;2010;;;2010-06-13;2010;56;0,2;TELEHIV
Nordlandsbanen;168,15;168,25;60;Telehiv;2010-04-19;2010;;;2010-06-20;2010;63;0,2;TELEHIV
Nordlandsbanen;143,95;149,9;60;Ujevnt spor;2010-04-19;2010;;;2010-05-09;2010;21;5,95;UJEVNT SPOR
Nordlandsbanen;52,48;52,85;60;Ujevnt spor;2010-04-19;2010;;;2010-05-30;2010;42;0,37;UJEVNT SPOR
Vestfoldbanen;95,1;95,7;60;Telehiv;2010-04-19;2010;;;2010-05-02;2010;14;0,6;TELEHIV
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-04-19;2010;;;2010-04-25;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-04-19;2010;;;2010-04-25;2010;7;0,2;SOLSLYNG
Solørbanen;152,84;153,1;40;Svillebytte;2010-04-19;2010;;;2010-06-06;2010;49;0,26;ARBEID
Gardermobanen;32,15;32,25;70;Setninger i sporet;2010-04-19;2010;;;2010-04-25;2010;7;0,2;SETNING
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-04-26;2010;;;2010-05-02;2010;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-04-26;2010;;;2010-05-02;2010;7;0,2;SOLSLYNG
Rørosbanen;201,5;201,6;60;Setninger i sporet;2010-04-26;2010;;;2010-06-06;2010;42;0,2;SETNING
Nordlandsbanen;699,46;700,6;60;Setninger i sporet;2010-04-26;2010;;;2010-05-30;2010;35;1,14;SETNING
Nordlandsbanen;219,1;221,5;40;Dårlige skinner;2010-04-26;2010;;;2010-05-23;2010;28;2,4;SKINNE
Nordlandsbanen;5,95;6,02;40;Sporarbeider;2010-04-26;2010;;;2010-05-16;2010;21;0,2;ARBEID
Sørlandsbanen;430,44;432,92;40;Skinnebytte;2010-04-26;2010;;;2010-05-02;2010;7;2,48;ARBEID
Vestfoldbanen;181;181,2;40;Svillebytte;2010-04-26;2010;;;2010-06-06;2010;42;0,2;ARBEID
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-04-26;2010;;;2010-05-02;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-04-26;2010;;;2010-05-02;2010;7;0,2;SOLSLYNG
Hovedbanen;32,15;32,25;70;Setninger i sporet;2010-04-26;2010;;;2010-05-09;2010;14;0,2;SETNING
Dovrebanen;120,5;121,48;80;Telehiv;2010-05-03;2010;;;2010-05-23;2010;21;0,98;TELEHIV
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-05-03;2010;;;2010-05-09;2010;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-05-03;2010;;;2010-05-09;2010;7;0,2;SOLSLYNG
Kongsvingerbanen;86,8;92,49;40;Ustabilt spor etter ballastrensing;2010-05-03;2010;;;2010-05-09;2010;7;5,69;ARBEID
Rørosbanen;141,47;142,85;60;For kort avstand mellom signal 70 planovergangskilt (V) og signal 57/58, planovergangsignal + sleng i sporet;2010-05-03;2010;;;2010-05-09;2010;7;1,38;SLENG
Nordlandsbanen;598,04;598,07;60;Setninger i sporet;2010-05-03;2010;;;2010-06-27;2010;56;0,2;SETNING
Bergensbanen;378,95;379,1;40;Ballastbytte;2010-05-03;2010;;;2010-05-23;2010;21;0,2;ARBEID
Sørlandsbanen;219,82;222,981;80;Dårlig spor;2010-05-03;2010;;;2010-05-09;2010;7;3,161;SPORETS TILSTAND
Sørlandsbanen;497,52;497,86;40;Arbeider med nytt kryssingsspor;2010-05-03;2010;;;2010-08-22;2010;112;0,34;ARBEID
Sørlandsbanen;538,54;538,756;40;Bruarbeider;2010-05-03;2010;;;2010-08-29;2010;119;0,216;ARBEID
Sørlandsbanen;219,82;222,981;70;Dårlig spor;2010-05-03;2010;;;2010-05-09;2010;7;3,161;SPORETS TILSTAND
Sørlandsbanen;129,2;129,2;70;Sleng i skinnegangen;2010-05-03;2010;;;2010-07-18;2010;77;0,2;SLENG
Vestfoldbanen;178,383;179,213;40;Svillebytte;2010-05-03;2010;;;2010-07-11;2010;70;0,83;ARBEID
Østfoldbanen østre linje;72,08;72,13;70;Dårlig sikt ved plo, Solslyng;2010-05-03;2010;;;2010-05-09;2010;7;0,2;SOLSLYNG
Østfoldbanen østre linje;72,08;72,13;30;Dårlig sikt ved plo, Solslyng;2010-05-03;2010;;;2010-05-09;2010;7;0,2;SOLSLYNG
Raumabanen;345,69;345,71;40;Telehiv;2010-05-03;2010;;;2010-05-09;2010;7;0,2;TELEHIV
Solørbanen;164,7;165,44;40;Svillebytte;2010-05-03;2010;;;2010-05-09;2010;7;0,74;ARBEID
Drammenbanen;53,9;54,1;20;Dårlig sporveksel;2010-05-03;2010;;;2010-05-09;2010;7;0,2;SPORVEKSEL
Dovrebanen;190,5;190,6;40;Klavelåst sporveksel;2010-05-10;2010;;;2010-08-15;2010;98;0,2;SPORVEKSEL
Dovrebanen;149,9;149,95;70;Sleng i sporet;2010-05-10;2010;;;2010-05-16;2010;7;0,2;SLENG
Dovrebanen;275,32;275,32;90;Dårlig sikt ved plo, Solslyng;2010-05-10;2010;;;2010-05-16;2010;7;0,2;SOLSLYNG
Dovrebanen;275,32;275,32;40;Dårlig sikt ved plo, Solslyng;2010-05-10;2010;;;2010-05-16;2010;7;0,2;SOLSLYNG
Dovrebanen;322,39;322,68;40;Telehiv;2010-05-10;2010;;;2010-06-13;2010;35;0,29;TELEHIV
Kongsvingerbanen;91;97;40;Ustabilt spor etter ballastrensing;2010-05-10;2010;;;2010-05-16;2010;7;6;ARBEID
Rørosbanen;141,48;142,85;50;For kort avstand mellom signal 70 planovergangskilt (V) og signal 57/58, planovergangsignal + sleng i sporet. Ny stikkrenne;2010-05-10;2010;;;2010-07-04;2010;56;1,37;SIGNAL
Gjøvikbanen;12,5;12,6;20;Rasfare i tunnel;2010-05-10;2010;;;2010-05-16;2010;7;0,2;RAS
